transaction_date,trade_date,ticker,company_name,owner_name,Title,transaction_type,last_price,Qty,shares_held,Owned,Value,stock_value,30_days_later
2023-01-12 18:04:24,2023-01-12,ADBE,Adobe Inc.,Warnock John E,Dir,S - Sale,341.91,"-3,000","399,962",-1%,"-$1,025,719",0.0,0.0
2023-01-27 16:15:38,2023-01-25,MS,Morgan Stanley,Darling Alistair,Dir,S - Sale,94.7,"-2,000","34,465",-5%,"-$189,410",0.0,0.0
2023-01-20 11:17:08,2023-01-19,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,2112.14,+21,"360,188",0%,"+$44,355",0.0,0.0
2023-01-19 16:37:21,2023-01-17,NARI,"Inari Medical, Inc.",Hoffman William,Dir,S - Sale,66.9,"-55,000","345,923",-14%,"-$3,679,496",0.0,0.0
2023-01-31 16:45:32,2023-01-30,TFIN,"Triumph Financial, Inc.",Easley Laura,Dir,P - Purchase,53.19,"+1,895","6,243",+44%,"+$100,795",0.0,0.0
2023-01-11 18:10:23,2023-01-09,IRDM,Iridium Communications Inc.,Desch Matthew J,CEO,S - Sale,60.07,"-46,560","548,531",-8%,"-$2,796,967",0.0,0.0
2023-01-20 18:12:49,2023-01-18,TMDX,"Transmedics Group, Inc.",Hassanein Waleed H,"Pres, CEO",S - Sale,65.17,"-7,638","411,147",-2%,"-$497,791",0.0,0.0
2023-01-09 19:03:24,2023-01-06,PLL,Piedmont Lithium Inc.,Brindle Patrick,"EVP, COO",S - Sale,50.29,-231,"37,726",-1%,"-$11,617",0.0,0.0
2023-01-24 17:27:48,2023-01-23,FISV,Fiserv Inc,Chiarello Guy,COO,S - Sale,105.03,"-1,063","265,122",0%,"-$111,647",0.0,0.0
2023-01-04 10:50:56,2023-01-03,SXI,Standex International Corp/de/,Sarcevic Ademir,"VP, CFO, Treasurer",S - Sale,102.05,-731,"13,275",-5%,"-$74,599",0.0,0.0
2023-01-11 18:10:54,2023-01-11,META,"Meta Platforms, Inc.",Newstead Jennifer,GC,S - Sale,131.03,-342,"25,135",-1%,"-$44,812",0.0,0.0
2023-01-06 16:39:13,2023-01-04,AXON,"Axon Enterprise, Inc.",Kunins Jeffrey C,CHIEF PRODUCT OFFICER,S - Sale,167.95,"-6,779","198,474",-3%,"-$1,138,537",0.0,0.0
2023-01-18 16:38:14,2023-01-17,DUOL,"Duolingo, Inc.",Skaruppa Matthew,CFO,S - Sale,79.31,"-1,156","47,762",-2%,"-$91,682",0.0,0.0
2023-01-12 16:52:14,2023-01-10,BGNE,"Beigene, Ltd.",Oyler John,CEO,S - Sale,248.51,"-20,391","48,456,676",0%,"-$5,067,449",0.0,0.0
2023-01-20 16:16:28,2023-01-18,AKAM,Akamai Technologies Inc,Leighton F Thomson,CEO,P - Purchase,88.1,+853,"2,355,287",0%,"+$75,148",0.0,0.0
2023-01-10 16:29:26,2023-01-10,GWRE,"Guidewire Software, Inc.",Cooper Jeffrey Elliott,CFO,S - Sale,66.23,-403,"64,321",-1%,"-$26,691",0.0,0.0
2023-01-19 19:13:33,2023-01-18,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,150.59,"-8,614","439,314",-2%,"-$1,297,151",0.0,0.0
2023-01-30 16:39:26,2023-01-26,SLB,Schlumberger Limited/nv,Sonthalia Rajeev,"Pres Digital, Integration",S - Sale,56.52,"-24,150","30,228",-44%,"-$1,364,915",0.0,0.0
2023-01-30 16:48:14,2022-05-23,COF,Capital One Financial Corp,Blinde Neal,"Pres, Commercial Banking",P - Purchase,119.07,+31,"142,644",0%,"+$3,691",0.0,0.0
2023-01-17 16:40:16,2023-01-13,ACN,Accenture Plc,Sharma Manish,COO,S - Sale,280.32,"-3,448","6,253",-36%,"-$966,543",0.0,0.0
2023-01-04 18:17:30,2023-01-03,PDCE,"Pdc Energy, Inc.",Brookman Barton R Jr,"Pres, CEO",S - Sale,62.49,"-2,000","363,556",-1%,"-$124,972",0.0,0.0
2023-01-24 17:54:45,2023-01-24,JBL,Jabil Inc,Dastoor Michael,"EVP, CFO",S - Sale,81.05,"-10,902","176,607",-6%,"-$883,586",0.0,0.0
2023-01-26 21:00:10,2023-01-25,RH,Rh,Krane Hilary K,Dir,S - Sale,301.51,-137,"6,252",-2%,"-$41,307",0.0,0.0
2023-01-06 17:18:01,2023-01-06,MAA,Mid America Apartment Communities Inc.,Carpenter Melanie,"EVP, CHRO",S - Sale,153.85,-242,"18,755",-1%,"-$37,232",0.0,0.0
2023-01-11 16:28:55,2023-01-10,HEI,Heico Corp,Irwin Thomas S,Sr EVP,S - Sale,121.56,"-3,608","42,416",-8%,"-$438,595",0.0,0.0
2023-01-19 13:46:09,2023-01-17,FFIV,"F5, Inc.",White Ana Maria,"EVP, Chief People Officer",S - Sale,146.57,-170,"35,910",0%,"-$24,917",0.0,0.0
2023-01-06 20:55:35,2023-01-04,VEEV,Veeva Systems Inc,O'Connor Michele,Chief Accounting Officer,S - Sale,163.12,"-7,400","8,676",-46%,"-$1,207,050",0.0,0.0
2023-01-17 18:00:02,2023-01-13,MEG,"Montrose Environmental Group, Inc.",Perlman Richard E,Dir,S - Sale,52.53,"-12,472","948,349",-1%,"-$655,145",0.0,0.0
2023-01-13 16:56:45,2023-01-12,DDS,"Dillard'S, Inc.",Johnson Chris B.,SVP,S - Sale,359.17,-650,"17,595",-4%,"-$233,461",0.0,0.0
2023-01-04 17:12:37,2023-01-03,PFGC,Performance Food Group Co,Hagerty Patrick T.,See Remarks,S - Sale,58.73,-500,"154,790",0%,"-$29,365",0.0,0.0
2023-01-19 19:32:50,2023-01-17,DOCU,"Docusign, Inc.",Springer Daniel D.,Dir,S - Sale,58.3,"-294,018","1,377,326",-18%,"-$17,140,702",0.0,0.0
2023-01-03 15:58:16,2022-08-12,EME,"Emcor Group, Inc.",Guzzi Anthony,"COB, Pres, CEO",S - Sale,120.13,"-6,119","285,308",-2%,"-$735,075",0.0,0.0
2023-01-03 16:04:39,2022-12-30,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,127.88,"-8,614",0,-100%,"-$1,101,576",0.0,0.0
2023-01-18 16:19:20,2023-01-17,HZNP,Horizon Therapeutics Public Ltd Co,Pasternak Andy,"EVP, Chief Strategy Officer",S - Sale,113.03,"-27,129","56,338",-33%,"-$3,066,323",0.0,0.0
2023-01-31 14:37:36,2023-01-27,RRBI,Red River Bancshares Inc,Salazar Bryon C.,See Remarks,S - Sale,51.0,"-1,140","69,895",-2%,"-$58,140",0.0,0.0
2023-01-17 16:40:33,2023-01-13,ACN,Accenture Plc,Sweet Julie Spellman,"Chair, CEO",S - Sale,280.93,"-10,296","44,158",-19%,"-$2,892,490",0.0,0.0
2023-01-06 16:41:06,2023-01-04,AXON,"Axon Enterprise, Inc.",Isner Joshua,COO,S - Sale,168.24,"-2,965","241,301",-1%,"-$498,832",0.0,0.0
2023-01-06 19:30:14,2023-01-04,MRNA,"Moderna, Inc.",Afeyan Noubar,Dir,S - Sale,182.15,"-10,000","15,153,952",0%,"-$1,821,500",0.0,0.0
2023-01-04 17:16:19,2022-12-29,IHT,Innsuites Hospitality Trust,Wirth James F,"Pres, CEO, 10%",P - Purchase,70000.0,"+43,478","5,930,161",+1%,"+$2,147,483,647",0.0,0.0
2023-01-19 16:06:18,2023-01-17,AMT,American Tower Corp /ma/,Smith Rodney M,"EVP, CFO, Treasurer",S - Sale,233.92,"-1,574","47,071",-3%,"-$368,190",0.0,0.0
2023-01-06 17:18:44,2023-01-03,UHAL,U-Haul Holding Co /Nv/,Brogan John P.,Dir,P - Purchase,54.69,+37,"55,537",0%,"+$1,998",0.0,0.0
2023-01-09 19:03:28,2023-01-06,PLL,Piedmont Lithium Inc.,McVey Krishna,"EVP, CAO",S - Sale,50.32,-315,"1,111",-22%,"-$15,851",0.0,0.0
2023-01-24 15:28:01,2023-01-24,BANF,Bancfirst Corp /ok/,Brand Dennis L,EVP and,P - Purchase,83.0,"+2,000","38,129",+6%,"+$166,000",0.0,0.0
2023-01-30 16:29:05,2023-01-27,SLAB,Silicon Laboratories Inc.,Richardson Nina,Dir,S - Sale,160.0,-912,"5,908",-13%,"-$145,920",0.0,0.0
2023-01-27 19:15:00,2023-01-26,NVDA,Nvidia Corp,Kress Colette,"EVP, CFO",S - Sale,200.0,"-10,741","1,052,986",-1%,"-$2,148,200",0.0,0.0
2023-01-27 16:36:14,2023-01-27,URI,"United Rentals, Inc.",Asplund Dale A,"EVP, COO",S - Sale,436.26,"-13,392","19,229",-41%,"-$5,842,415",0.0,0.0
2023-01-20 16:12:21,2023-01-18,COIN,"Coinbase Global, Inc.",Lutke Tobias,Dir,P - Purchase,54.21,"+6,834","191,192",+4%,"+$370,471",0.0,0.0
2023-01-09 17:17:00,2023-01-09,LW,"Lamb Weston Holdings, Inc.",Madarieta Bernadette M,CFO,S - Sale,98.4,"-6,500","25,487",-20%,"-$639,618",0.0,0.0
2023-01-05 16:55:59,2023-01-03,RRBI,Red River Bancshares Inc,Salazar Tammi R.,See Remarks,S - Sale,51.58,-4,"71,035",0%,-$206,0.0,0.0
2023-02-08 16:23:20,2023-02-07,MHO,"M/i Homes, Inc.",Schottenstein Robert H,"COB, CEO, Pres",S - Sale,61.55,"-9,837","106,204",-8%,"-$605,441",0.0,0.0
2023-02-09 16:56:41,2023-02-09,ROK,"Rockwell Automation, Inc",House Rebecca W,"SVP, CLO, Secretary",S - Sale,287.81,"-3,178","7,038",-31%,"-$914,644",0.0,0.0
2023-02-22 13:51:10,2023-02-17,WAB,Westinghouse Air Brake Technologies Corp,Hehir Brian,Dir,S - Sale,104.73,"-2,881","27,878",-9%,"-$301,719",0.0,0.0
2023-02-28 16:47:58,2023-02-27,VRTX,Vertex Pharmaceuticals Inc / Ma,Arbuckle Stuart A,"EVP, COO",S - Sale,287.47,"-5,034","56,696",-8%,"-$1,447,143",0.0,0.0
2023-02-03 16:24:48,2023-02-02,DUOL,"Duolingo, Inc.",Meese Robert,Chief Business Officer,S - Sale,100.18,"-5,176","221,631",-2%,"-$518,536",0.0,0.0
2023-02-08 17:42:13,2023-02-06,CDNS,Cadence Design Systems Inc,Cunningham Paul,SVP,S - Sale,184.46,-250,"92,354",0%,"-$46,115",0.0,0.0
2023-02-23 09:54:58,2023-02-21,TYL,Tyler Technologies Inc,Moore H Lynn Jr,"Pres, CEO",S - Sale,335.0,"-6,000","80,200",-7%,"-$2,010,002",0.0,0.0
2023-02-28 16:40:33,2023-02-27,VRTX,Vertex Pharmaceuticals Inc / Ma,Altshuler David,"EVP, Global Research, CSO",S - Sale,287.51,"-4,238","32,038",-12%,"-$1,218,449",0.0,0.0
2023-02-23 16:35:29,2023-02-21,MTB,M&t Bank Corp,Ledgett Richard H. Jr.,Dir,P - Purchase,156.4,+390,"3,804",+11%,"+$61,000",0.0,0.0
2023-02-21 12:30:26,2023-02-17,WIRE,Encore Wire Corp,Ford Matthew D.,Controller,S - Sale,200.0,"-3,000","34,138",-8%,"-$600,000",0.0,0.0
2023-02-03 17:29:01,2023-02-01,EXLS,"Exlservice Holdings, Inc.",Ostler Clyde W,Dir,S - Sale,169.76,"-1,466","17,245",-8%,"-$248,868",0.0,0.0
2023-02-22 15:29:34,2023-02-22,CZFS,Citizens Financial Services Inc,Painter John P II,Dir,P - Purchase,85.0,+125,757,+20%,"+$10,625",0.0,0.0
2023-02-27 13:24:48,2023-02-24,LSCC,Lattice Semiconductor Corp,O'Rourke Glenn,"SVP, Mfg Ops",S - Sale,82.76,"-13,334","23,642",-36%,"-$1,103,530",0.0,0.0
2023-02-21 16:04:17,2023-02-17,AGCO,Agco Corp /de,Felli Luis Fernando Sartini,"SVP, Massey Ferguson",S - Sale,137.26,"-2,625","15,833",-14%,"-$360,308",0.0,0.0
2023-02-17 16:30:11,2023-02-16,ADI,Analog Devices Inc,Mahendra-Rajah Prashanth,"EVP, Finance, CFO",S - Sale,195.26,"-2,200","11,743",-16%,"-$429,576",0.0,0.0
2023-02-10 16:03:02,2023-02-09,PTC,Ptc Inc.,Moret Blake D.,Dir,S - Sale,135.68,"-9,779","7,667,062",0%,"-$1,326,773",0.0,0.0
2023-02-13 16:24:59,2023-02-13,ACLS,Axcelis Technologies Inc,Keithley Joseph P,Dir,S - Sale,124.52,"-6,000","13,375",-31%,"-$747,120",0.0,0.0
2023-02-09 18:45:11,2023-02-08,POWI,Power Integrations Inc,Gupta Sunil,VP of Operations,S - Sale,85.2,-914,"36,344",-2%,"-$77,871",0.0,0.0
2023-02-27 19:09:18,2023-02-27,BLK,Blackrock Inc.,Kushel J. Richard,Senior MD,S - Sale,689.06,-575,"152,130",0%,"-$396,208",0.0,0.0
2023-02-17 18:15:35,2023-02-15,ABNB,"Airbnb, Inc.",Gebbia Joseph,"Dir, 10%",S - Sale,136.78,"-499,999","9,613,189",-5%,"-$68,388,997",0.0,0.0
2023-02-09 16:04:50,2023-02-08,PTC,Ptc Inc.,Moret Blake D.,Dir,S - Sale,134.65,"-8,000","7,676,841",0%,"-$1,077,183",0.0,0.0
2023-02-10 18:36:59,2023-02-08,INSP,"Inspire Medical Systems, Inc.",Herbert Timothy P.,"CEO, Pres",S - Sale,275.08,"-10,528","285,772",-4%,"-$2,896,043",0.0,0.0
2023-02-10 16:42:14,2023-02-09,HSY,Hershey Co,Reiman Jason,SVP Chief Supply Chain Officer,S - Sale,234.83,-150,"12,717",-1%,"-$35,225",0.0,0.0
2023-02-17 16:20:29,2023-02-15,BKNG,Booking Holdings Inc.,Vojvodich Radakovich Lynn,Dir,S - Sale,2500.0,-36,804,-4%,"-$90,000",0.0,0.0
2023-02-03 20:01:47,2023-02-02,SGEN,Seagen Inc.,Dansey Roger D,"Pres, R, D, CMO",S - Sale,138.52,-783,"96,853",-1%,"-$108,461",0.0,0.0
2023-02-13 16:21:28,2023-02-13,ACLS,Axcelis Technologies Inc,Titinger Jorge,Dir,S - Sale,122.96,"-8,456","13,799",-38%,"-$1,039,707",0.0,0.0
2023-02-28 16:24:25,2023-02-24,HSY,Hershey Co,McCalman Jennifer,"VP, Chief Accounting Officer",S - Sale,239.99,-173,"2,673",-6%,"-$41,518",0.0,0.0
2023-02-23 12:48:37,2023-02-21,LSCC,Lattice Semiconductor Corp,Elashmawi Esam,"SVP, Mktg, Strategy",S - Sale,85.14,"-38,639","185,254",-17%,"-$3,289,655",0.0,0.0
2023-02-09 17:09:44,2023-02-08,SO,Southern Co,Cummiskey Christopher,"EVP, CCCS Officer",S - Sale,67.31,-852,"27,412",-3%,"-$57,348",0.0,0.0
2023-02-08 17:27:32,2023-02-06,LKQ,Lkq Corp,"Valueact Holdings, L.P.",See remarks,S - Sale,56.06,"-1,317,972","3,345,695",-28%,"-$73,889,707",0.0,0.0
2023-02-06 15:45:30,2023-02-03,ALGT,Allegiant Travel Co,Wilper Keny Frank,Interim COO,S - Sale,98.03,-503,"6,627",-7%,"-$49,311",0.0,0.0
2023-02-27 16:55:06,2023-02-23,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,233.82,"-9,273","16,544,656",0%,"-$2,168,171",0.0,0.0
2023-02-15 19:12:27,2023-02-14,POWI,Power Integrations Inc,Walker Clifford,VP Corporate Development,S - Sale,84.11,"-1,339","143,642",-1%,"-$112,623",0.0,0.0
2023-02-06 16:18:07,2023-02-02,RRBI,Red River Bancshares Inc,Salazar Bryon C.,See Remarks,S - Sale,52.0,"-4,037","61,488",-6%,"-$209,924",0.0,0.0
2023-02-21 16:17:02,2023-02-17,CL,Colgate Palmolive Co,Daniels Jennifer,"CLO, Secretary",S - Sale,73.31,"-4,922","53,791",-8%,"-$360,832",0.0,0.0
2023-02-27 16:32:17,2023-02-23,APLS,"Apellis Pharmaceuticals, Inc.",Lewis Karen,Chief People Officer,S - Sale,68.76,"-1,104","41,430",-3%,"-$75,911",0.0,0.0
2023-02-23 14:52:31,2023-02-21,WM,Waste Management Inc,Carrasco Rafael,SVP Operations,S - Sale,153.8,-55,"12,100",0%,"-$8,459",0.0,0.0
2023-02-23 20:32:18,2023-02-21,ENOV,Enovis Corp,Shirley Brady,"Pres, COO",S - Sale,58.72,"-2,722","46,733",-6%,"-$159,848",0.0,0.0
2023-02-13 14:29:09,2023-02-09,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,243.68,"-4,240","16,588,780",0%,"-$1,033,211",0.0,0.0
2023-02-08 13:03:56,2023-02-06,JBSS,Sanfilippo John B & Son Inc,Sanfilippo Jasper Brian Jr,"COO, Pres, 10%",S - Sale,94.0,"-6,199","19,346",-24%,"-$582,706",0.0,0.0
2023-02-02 17:18:56,2021-12-10,GTLB,Gitlab Inc.,Makan Divesh,10%,P - Purchase,74.76,"+441,832","2,882,273",+18%,"+$33,029,798",0.0,0.0
2023-02-17 16:56:31,2023-02-16,RGEN,Repligen Corp,Snodgres Jon,CFO,S - Sale,200.0,"-5,647","29,325",-16%,"-$1,129,400",0.0,0.0
2023-02-23 10:34:10,2023-02-22,ITRI,"Itron, Inc.",Cadieux Michel,"SVP, HR",S - Sale,55.38,-312,"20,987",-1%,"-$17,277",0.0,0.0
2023-02-16 16:16:15,2023-02-14,EQR,Equity Residential,Brackenridge Alexander,"EVP, CIO",S - Sale,66.28,"-3,325","36,346",-8%,"-$220,381",0.0,0.0
2023-02-17 16:14:43,2023-02-15,AMP,Ameriprise Financial Inc,Berman Walter Stanley,"EVP, CFO",S - Sale,352.07,"-10,000","14,712",-40%,"-$3,520,683",0.0,0.0
2023-02-21 20:34:30,2023-02-17,FTV,Fortive Corp,Walker Stacey A.,SVP - HR,S - Sale,68.67,"-2,063","40,150",-5%,"-$141,666",0.0,0.0
2023-02-17 17:52:17,2023-02-16,USNA,Usana Health Sciences Inc,Fuller Gilbert A,Dir,S - Sale,61.85,-404,0,-100%,"-$24,987",0.0,0.0
2023-02-16 17:07:04,2023-02-14,MTSI,"Macom Technology Solutions Holdings, Inc.",Daly Stephen G,"Pres, CEO",S - Sale,67.6,"-35,000","235,583",-13%,"-$2,366,000",0.0,0.0
2023-02-08 19:16:16,2023-02-06,NBIX,Neurocrine Biosciences Inc,Abernethy Matt,CFO,S - Sale,102.61,"-28,588","25,213",-53%,"-$2,933,470",0.0,0.0
2023-02-15 15:15:26,2023-02-15,UHAL,U-Haul Holding Co /Nv/,Brogan John P.,Dir,S - Sale,58.69,"-3,000","52,537",-5%,"-$176,070",0.0,0.0
2023-02-23 18:28:51,2023-02-21,TNET,"Trinet Group, Inc.",Warren Alexander G.,"SVP, CHIEF REVENUE OFFICER",S - Sale,89.59,"-2,555","34,111",-7%,"-$228,902",0.0,0.0
2023-02-15 16:00:27,2023-02-08,SEAS,"Seaworld Entertainment, Inc.",Miller Kyle Robert,See Remarks,S - Sale,66.0,"-15,119","19,517",-44%,"-$997,854",0.0,0.0
2023-02-16 16:24:39,2023-02-15,OC,Owens Corning,Mendez-Andino Jose,"EVP, Chief R, D Officer",S - Sale,104.0,"-2,294","15,608",-13%,"-$238,576",0.0,0.0
2023-02-14 19:13:36,2023-02-13,PSMT,Pricesmart Inc,Calvo Rodrigo,EVP-Real Estate,S - Sale,72.98,"-1,521","18,467",-8%,"-$110,997",0.0,0.0
2023-02-16 18:33:54,2023-02-15,CDNS,Cadence Design Systems Inc,Wall John M,"SVP, CFO",S - Sale,199.88,"-3,943","122,206",-3%,"-$788,127",0.0,0.0
2023-02-08 18:14:59,2023-02-06,TSLA,"Tesla, Inc.",Kirkhorn Zachary,CFO,S - Sale,193.0,"-3,750","196,661",-2%,"-$723,750",0.0,0.0
2023-02-21 16:52:18,2023-02-16,MRCY,Mercury Systems Inc,Stevison James Mitch,"EVP, Pres Mission Systems",S - Sale,54.13,-823,"58,835",-1%,"-$44,552",0.0,0.0
2023-02-08 17:04:15,2023-02-06,PRGS,Progress Software Corp /ma,Jarrett Loren,"EVP, GM Digital Experience",S - Sale,55.9,"-4,629","17,639",-21%,"-$258,744",0.0,0.0
2023-02-24 16:08:58,2023-02-22,QCOM,Qualcomm Inc/de,Henderson Jeffrey William,Dir,S - Sale,124.12,"-5,000","2,105",-70%,"-$620,601",0.0,0.0
2023-02-13 16:25:43,2023-02-09,MANH,Manhattan Associates Inc,Capel Eddie,"Pres, CEO",S - Sale,144.54,"-14,322","250,100",-5%,"-$2,070,125",0.0,0.0
2023-02-06 16:06:05,2023-02-03,BDX,Becton Dickinson & Co,Byrd Richard,"EVP, Pres Interventional",S - Sale,248.6,"-1,421","4,119",-26%,"-$353,261",0.0,0.0
2023-02-24 19:30:57,2023-02-22,MRNA,"Moderna, Inc.",Afeyan Noubar,Dir,S - Sale,160.35,"-10,000","15,083,952",0%,"-$1,603,500",0.0,0.0
2023-02-03 20:39:12,2023-02-01,ARES,Ares Management Corp,Ressler Antony P,"Co-Founder, Exec. COB, 10%",S - Sale,85.24,"-257,912","11,843,774",-2%,"-$21,985,318",0.0,0.0
2023-02-16 16:02:58,2023-02-14,PCTY,Paylocity Holding Corp,Sarowitz Steven I,"Dir, 10%",S - Sale,216.81,"-75,000","10,497,423",-1%,"-$16,260,958",0.0,0.0
2023-02-22 16:55:49,2023-02-21,PAG,"Penske Automotive Group, Inc.",Smith Greg C,Dir,S - Sale,151.0,"-2,029",0,-100%,"-$306,379",0.0,0.0
2023-02-08 19:28:14,2023-02-06,NBIX,Neurocrine Biosciences Inc,Gorman Kevin Charles,CEO,S - Sale,102.9,"-29,044","491,365",-6%,"-$2,988,758",0.0,0.0
2023-02-02 16:08:25,2023-02-01,PTC,Ptc Inc.,Von Staats Aaron C,"EVP, GC, Secretary",S - Sale,135.72,"-4,865","27,175",-15%,"-$660,275",0.0,0.0
2023-02-27 13:49:46,2023-02-24,SAFT,Safety Insurance Group Inc,Berry James,VP - Underwriting,S - Sale,79.51,-306,"29,829",-1%,"-$24,330",0.0,0.0
2023-02-03 11:13:04,2023-02-02,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1934.66,+21,"360,465",0%,"+$40,628",0.0,0.0
2023-02-17 09:17:42,2023-02-16,BWA,Borgwarner Inc,Nowlan Kevin,"EVP, CFO",S - Sale,50.01,"-44,154","83,531",-35%,"-$2,208,331",0.0,0.0
2023-02-28 16:21:03,2023-02-27,TOL,"Toll Brothers, Inc.",Marbach Carl B,Dir,S - Sale,58.69,"-10,000","74,466",-12%,"-$586,948",0.0,0.0
2023-02-08 17:29:25,2023-02-06,ILMN,"Illumina, Inc.",Tousi Susan H,"SVP, Chief Commercial Officer",S - Sale,211.57,-500,"38,276",-1%,"-$105,785",0.0,0.0
2023-02-28 16:59:41,2023-02-24,NVDA,Nvidia Corp,Hudson Dawn E,Dir,S - Sale,230.4,"-7,500","90,350",-8%,"-$1,728,002",0.0,0.0
2023-02-28 14:53:11,2023-02-27,MSA,Msa Safety Inc,Buck Jonathan D.,Chief Accounting Officer,S - Sale,135.29,-713,"3,361",-18%,"-$96,462",0.0,0.0
2023-02-21 18:25:09,2023-02-17,BLKB,Blackbaud Inc,Olson Jon W,"SVP, GC",S - Sale,58.11,"-2,000","53,861",-4%,"-$116,213",0.0,0.0
2023-02-01 17:01:43,2023-01-30,MU,Micron Technology Inc,Arnzen April S,"SVP, Chief People Officer",S - Sale,61.91,"-24,000","118,885",-17%,"-$1,485,840",0.0,0.0
2023-02-27 16:30:19,2023-02-23,NHC,National Healthcare Corp,Abernathy James Paul,Dir,P - Purchase,57.45,"+2,176","31,390",+7%,"+$125,011",0.0,0.0
2023-02-14 17:29:50,2023-02-10,APO,"Apollo Global Management, Inc.",Kelly Martin,CFO,S - Sale,70.44,"-30,000","414,241",-7%,"-$2,113,101",0.0,0.0
2023-02-07 12:38:23,2023-02-04,INGR,Ingredion Inc,Zallie James P.,"Pres, CEO",S - Sale,102.24,-1,"98,425",0%,-$86,0.0,0.0
2023-02-10 16:10:39,2023-02-09,NEE,Nextera Energy Inc,Porges David L,Dir,P - Purchase,73.27,"+7,000","42,524",+20%,"+$512,862",0.0,0.0
2023-02-28 16:01:13,2023-02-24,WWD,"Woodward, Inc.",Blankenship Charles P,"CEO, Pres",P - Purchase,97.61,+500,"49,523",+1%,"+$48,805",0.0,0.0
2023-02-21 16:30:27,2023-02-16,OMC,Omnicom Group Inc.,Nelson Jonathan B.,"CEO, Omnicom Digital",S - Sale,93.41,"-25,000","128,038",-16%,"-$2,335,250",0.0,0.0
2023-02-10 11:59:35,2023-02-09,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1901.46,+21,"360,570",0%,"+$39,931",0.0,0.0
2023-02-06 18:21:08,2023-02-06,UAL,"United Airlines Holdings, Inc.",Hart Gregory L,"EVP, Chief Growth Officer",S - Sale,50.74,"-20,000","19,652",-50%,"-$1,014,700",0.0,0.0
2023-02-03 16:21:27,2023-02-01,DFS,Discover Financial Services,Minetti Carlos,"EVP, Pres - Consumer Banking",S - Sale,115.65,"-7,000","154,196",-4%,"-$809,550",0.0,0.0
2023-02-28 16:26:40,2023-02-27,FCN,"Fti Consulting, Inc",Ellis Vernon James,Dir,S - Sale,187.77,"-2,000","26,927",-7%,"-$375,540",0.0,0.0
2023-02-01 16:35:48,2023-01-30,PRGS,Progress Software Corp /ma,Kulikoski Kathryn,Chief People Officer,S - Sale,52.7,-425,"3,776",-10%,"-$22,398",0.0,0.0
2023-02-27 20:20:28,2023-02-24,SAFT,Safety Insurance Group Inc,Varga Stephen Albert,VP - MIS,S - Sale,81.21,-878,"28,823",-3%,"-$71,299",0.0,0.0
2023-02-03 19:04:05,2023-02-02,W,Wayfair Inc.,Schaferkordt Anke,Dir,S - Sale,69.62,-624,"10,674",-6%,"-$43,446",0.0,0.0
2023-02-15 16:13:30,2023-02-13,WM,Waste Management Inc,Rankin Devina A,"EVP, CFO",S - Sale,155.0,-200,"64,317",0%,"-$31,000",0.0,0.0
2023-02-09 21:04:16,2023-02-07,MED,Medifast Inc,Hallquist Constance J.,Dir,P - Purchase,114.97,+10,"7,753",0%,"+$1,144",0.0,0.0
2023-02-06 19:16:39,2023-02-02,POWI,Power Integrations Inc,Matthews David Mh,VP of Product Development,S - Sale,90.43,"-1,435","99,949",-1%,"-$129,768",0.0,0.0
2023-02-16 16:03:22,2023-02-14,PCTY,Paylocity Holding Corp,Williams Toby J.,"Pres, Co-CEO",S - Sale,217.64,"-8,000","107,176",-7%,"-$1,741,077",0.0,0.0
2023-02-17 17:15:47,2023-02-16,TSCO,Tractor Supply Co /de/,Kersey Melissa,EVP CHRO,S - Sale,237.57,"-1,700","8,291",-17%,"-$403,867",0.0,0.0
2023-02-17 16:15:01,2018-11-16,V,Visa Inc.,Morrison Denise M,Dir,P - Purchase,184.83,+455,"6,487",+8%,"+$84,096",0.0,0.0
2023-02-17 16:07:51,2023-02-15,PCTY,Paylocity Holding Corp,Glenn Ryan,"CFO, Treasurer",S - Sale,214.95,"-1,250","23,288",-5%,"-$268,688",0.0,0.0
2023-02-07 12:16:21,2023-02-06,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1949.6,+21,"360,507",0%,"+$40,942",0.0,0.0
2023-02-28 18:01:37,2023-02-27,CI,Cigna Group,Neville Everett,"EVP, Solutions, Corp Devt.",S - Sale,294.06,"-1,772","9,558",-16%,"-$521,074",0.0,0.0
2023-02-15 12:31:07,2023-02-13,KEX,Kirby Corp,Husted Amy D.,"VP GC, Secretary",S - Sale,72.89,"-7,406","14,072",-34%,"-$539,823",0.0,0.0
2023-02-13 17:16:16,2023-02-10,PTC,Ptc Inc.,Moret Blake D.,Dir,S - Sale,133.27,"-32,000","7,635,062",0%,"-$4,264,525",0.0,0.0
