transaction_date,trade_date,ticker,company_name,owner_name,Title,transaction_type,last_price,Qty,shares_held,Owned,Value,stock_value,30_days_later
2023-01-11 18:13:04,2023-01-09,SBUX,Starbucks Corp,Ruggeri Rachel,"evp, cfo",S - Sale,106.5,"-3,960","57,962",-6%,"-$421,740",104.73999786376952,106.83000183105467
2023-01-10 11:47:49,2023-01-09,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,2134.11,+21,"360,041",0%,"+$44,816",2064.199951171875,1989.510009765625
2023-01-19 16:37:04,2023-01-17,JBL,Jabil Inc,Borges Steven D,"EVP, CEO, DMS",S - Sale,78.52,"-18,525","175,645",-10%,"-$1,454,583",78.33000183105469,84.08999633789062
2023-01-27 16:34:28,2023-01-26,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,156.05,"-8,614","387,630",-2%,"-$1,344,169",158.3800048828125,162.5500030517578
2023-01-17 16:09:22,2023-01-13,WK,Workiva Inc,Herz Robert H,Dir,S - Sale,90.07,"-9,182","85,654",-10%,"-$827,023",89.58000183105469,89.68000030517578
2023-01-06 19:26:07,2023-01-04,GDDY,Godaddy Inc.,McCaffrey Mark,CFO,S - Sale,74.47,"-5,098","76,237",-6%,"-$379,641",74.86000061035156,84.08000183105469
2023-01-31 18:04:01,2023-01-27,COST,Costco Wholesale Corp /new,Klauer James C,EVP,S - Sale,503.69,"-2,500","40,884",-6%,"-$1,259,225",503.2900085449219,488.6099853515625
2023-01-26 09:28:21,2023-01-25,LMT,Lockheed Martin Corp,Donovan John,Dir,P - Purchase,451.2,+556,"2,324",+31%,"+$250,867",454.1600036621094,479.0799865722656
2023-01-27 09:12:49,2023-01-26,CCOI,"Cogent Communications Holdings, Inc.",Chang John B.,GC,S - Sale,68.0,-500,"49,860",-1%,"-$34,000",68.05000305175781,62.79999923706055
2023-01-13 10:57:49,2023-01-12,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,2137.07,+21,"360,104",0%,"+$44,879",2094.3701171875,1923.780029296875
2023-01-03 17:04:34,2023-01-03,AKAM,Akamai Technologies Inc,Joseph Paul C,EVP - Global Sales,S - Sale,85.0,"-1,500","26,806",-5%,"-$127,500",84.97000122070312,89.58000183105469
2023-01-20 16:49:15,2023-01-19,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,147.94,"-8,614","430,700",-2%,"-$1,274,375",148.88999938964844,168.55999755859375
2023-01-18 18:57:57,2023-01-17,PDCE,"Pdc Energy, Inc.",Peterson Lynn A,Dir,S - Sale,66.89,"-7,000","247,167",-3%,"-$468,234",66.58000183105469,66.62999725341797
2023-01-04 16:46:10,2023-01-03,IRDM,Iridium Communications Inc.,Rush Parker William,Dir,S - Sale,54.0,"-27,363","162,681",-14%,"-$1,477,602",52.79999923706055,60.93999862670898
2023-01-13 16:53:50,2023-01-11,NOVT,Novanta Inc,Glastra Matthijs,CEO,S - Sale,145.94,"-6,500","143,790",-4%,"-$948,597",146.30999755859375,162.55999755859375
2023-01-03 20:52:18,2022-12-30,HHC,Howard Hughes Corp,Carman James,"Pres, Houston Region",S - Sale,75.85,-316,"4,699",-6%,"-$23,969",76.41999816894531,86.0999984741211
2023-01-26 17:15:03,2023-01-24,XPEL,"Xpel, Inc.",Crumly Richard K.,Dir,S - Sale,73.29,"-16,500","1,810,741",-1%,"-$1,209,280",74.8499984741211,78.97000122070312
2023-01-04 21:30:21,2022-12-30,AN,"Autonation, Inc.",Lampert Edward S,10%,S - Sale,107.3,"-99,380","5,595,423",-2%,"-$10,662,977",107.3000030517578,121.37999725341795
2023-01-03 15:33:55,2022-12-30,TXMD,"Therapeuticsmd, Inc.",Rubric Capital Management LP,10%,S - Sale,1333.0,"-29,000",0,-100%,"-$38,657,000",5.590000152587891,5.340000152587891
2023-01-27 21:00:05,2023-01-27,NVDA,Nvidia Corp,Shoquist Debora,"EVP, Operations",S - Sale,205.0,"-23,532","362,976",-6%,"-$4,824,060",203.6499938964844,232.8600006103516
2023-01-05 16:53:07,2023-01-03,MPWR,Monolithic Power Systems Inc,Blegen Theodore,CFO,S - Sale,344.96,"-1,884","132,465",-1%,"-$649,905",342.95001220703125,457.7699890136719
2023-01-31 16:45:28,2023-01-30,VRTX,Vertex Pharmaceuticals Inc / Ma,Carney Lloyd,Dir,S - Sale,320.52,"-2,700","4,150",-39%,"-$865,406",319.9800109863281,290.2900085449219
2023-01-25 17:59:50,2023-01-24,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,150.91,"-8,614","404,858",-2%,"-$1,299,933",151.6999969482422,169.49000549316406
2023-01-06 09:13:35,2023-01-04,PGR,Progressive Corp/oh/,Callahan Patrick K,Personal Lines Pres,S - Sale,130.36,"-3,644","15,186",-19%,"-$475,032",131.24000549316406,134.97000122070312
2023-01-03 17:00:44,2022-12-30,PFGC,Performance Food Group Co,Singer David V,Dir,S - Sale,58.3,"-1,267","10,372",-11%,"-$73,866",58.38999938964844,59.869998931884766
2023-01-27 18:33:13,2023-01-26,SPSC,Sps Commerce Inc,Frome James J.,"Pres, COO",S - Sale,136.95,"-12,816","51,775",-20%,"-$1,755,136",136.7100067138672,148.25
2023-01-27 17:31:35,2023-01-25,HRI,Herc Holdings Inc,Icahn Carl C,10%,S - Sale,150.3,"-135,628","6,781,953",-2%,"-$20,384,845",145.19000244140625,143.97000122070312
2023-01-24 21:33:08,2021-10-11,AMAT,Applied Materials Inc /de,Chen Xun,Dir,P - Purchase,138.02,+377,"39,868",+1%,"+$52,035",127.5,156.2899932861328
2023-01-19 16:45:31,2023-01-17,LNTH,"Lantheus Holdings, Inc.",Sabens Andrea,Chief Accounting Officer,S - Sale,52.97,-386,"60,846",-1%,"-$20,446",54.04999923706055,60.02999877929688
2023-01-31 16:47:56,2023-01-30,APLS,"Apellis Pharmaceuticals, Inc.",Lewis Karen,Chief People Officer,S - Sale,52.76,-883,"36,459",-2%,"-$46,587",52.7400016784668,65.4800033569336
2023-01-03 16:04:56,2022-12-30,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,127.88,"-8,614",0,-100%,"-$1,101,575",128.67999267578125,164.25
2023-01-18 17:49:32,2022-11-04,IT,Gartner Inc,Fuchs Anne Sutherland,Dir,S - Sale,319.17,"-1,221","17,491",-7%,"-$389,710",319.5,351.989990234375
2023-01-30 16:48:14,2022-05-25,COF,Capital One Financial Corp,Blinde Neal,"Pres, Commercial Banking",S - Sale,118.94,-31,"142,644",0%,"-$3,687",120.22000122070312,104.20999908447266
2023-01-05 16:10:03,2023-01-03,WK,Workiva Inc,Herz Robert H,Dir,S - Sale,85.0,"-3,000","94,836",-3%,"-$255,000",82.4800033569336,92.79000091552734
2023-01-03 16:57:22,2022-12-30,SPG,Simon Property Group Inc /de/,Selig Stefan M,Dir,P - Purchase,116.42,+163,"25,709",+1%,"+$18,976",117.4800033569336,128.61000061035156
2023-01-09 17:03:43,2023-01-05,CDNS,Cadence Design Systems Inc,Cunningham Paul,SVP,S - Sale,157.56,-250,"93,189",0%,"-$39,390",156.8000030517578,185.8500061035156
2023-01-19 18:36:00,2023-01-17,FCFS,"Firstcash Holdings, Inc.",Rippel Douglas Richard,"Dir, 10%",S - Sale,88.3,"-60,026","7,382,612",-1%,"-$5,300,554",87.69999694824219,90.52999877929688
2023-01-13 20:23:32,2023-01-13,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,146.98,"-8,614","456,542",-2%,"-$1,266,052",148.0,172.22999572753906
2023-01-05 16:06:30,2023-01-03,GNRC,Generac Holdings Inc.,Jagdfeld Aaron,CEO,S - Sale,102.69,"-5,000","585,975",-1%,"-$513,450",97.70999908447266,126.54000091552734
2023-01-06 19:15:38,2023-01-04,SITM,Sitime Corp,Assaderaghi Fariborz,See Remarks,S - Sale,100.62,"-1,026","108,896",-1%,"-$103,236",98.68000030517578,130.22999572753906
2023-01-23 16:53:37,2023-01-20,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,156.17,"-8,614","422,086",-2%,"-$1,345,220",157.75,168.55999755859375
2023-01-25 16:04:17,2023-01-23,MU,Micron Technology Inc,Beard Robert P,"SVP, GC, Secretary",S - Sale,61.25,"-3,000","42,840",-7%,"-$183,750",61.81999969482422,57.59999847412109
2023-01-18 18:59:28,2023-01-17,PDCE,"Pdc Energy, Inc.",Meyers R Scott,"SVP, CFO",S - Sale,67.45,"-2,500","166,690",-1%,"-$168,625",66.58000183105469,66.62999725341797
2023-01-05 19:05:16,2023-01-03,PEN,Penumbra Inc,Sarna Surbhi,Dir,S - Sale,227.12,-27,"1,925",-1%,"-$6,132",221.1999969482422,257.29998779296875
2023-01-23 16:20:40,2023-01-23,CHCO,City Holding Co,Hylton Tracy W II,Dir,P - Purchase,89.56,+115,"67,796",0%,"+$10,299",89.37000274658203,99.5199966430664
2023-01-17 10:41:14,2020-05-28,JBHT,Hunt J B Transport Services Inc,Garrison Earl Wayne,Dir,S - Sale,119.64,"-25,752",0,-100%,"-$3,080,960",117.939697265625,118.35637664794922
2023-01-05 16:20:16,2023-01-04,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,126.24,"-8,614","516,840",-2%,"-$1,087,422",126.4000015258789,182.41000366210935
2023-01-11 16:28:36,2023-01-10,HEI,Heico Corp,Hildebrandt Mark H,Dir,P - Purchase,157.07,"+1,385","58,364",+2%,"+$217,535",157.42999267578125,174.55999755859375
2023-01-26 14:11:46,2023-01-25,HEI,Heico Corp,Schriesheim Alan,Dir,S - Sale,167.33,"-15,000","143,930",-9%,"-$2,509,913",168.39999389648438,175.3699951171875
2023-01-17 20:43:36,2023-01-13,KRTX,"Karuna Therapeutics, Inc.",Healy James,Dir,S - Sale,199.9,"-6,027","1,805,624",0%,"-$1,204,771",200.75,186.4199981689453
2023-01-24 15:53:07,2021-12-17,CBSH,Commerce Bancshares Inc /mo/,Rassieur Benjamin F III,Dir,S - Sale,70.08,"-16,611","31,152",-35%,"-$1,164,045",68.01000213623047,74.5
2023-01-05 16:45:56,2023-01-03,MDB,"Mongodb, Inc.",Porter Mark,CTO,S - Sale,187.72,-635,"27,577",-2%,"-$119,202",190.75,228.1699981689453
2023-01-03 20:05:19,2022-12-30,GILD,"Gilead Sciences, Inc.",Parsey Merdad,Chief Medical Officer,S - Sale,85.33,-553,"45,556",-1%,"-$47,187",85.8499984741211,83.7300033569336
2023-01-05 16:30:25,2023-01-03,ABNB,"Airbnb, Inc.",Balogh Aristotle N,CTO,S - Sale,87.41,"-5,250","205,046",-2%,"-$458,903",84.9000015258789,113.98999786376952
2023-01-04 17:04:41,2023-01-04,GHC,Graham Holdings Co,Snyman Marcel A.,VP-Chief Accounting Officer,S - Sale,611.06,-72,584,-11%,"-$43,996",612.010009765625,670.7100219726562
2023-01-25 18:00:05,2023-01-24,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,150.91,"-8,614","404,858",-2%,"-$1,299,930",151.6999969482422,169.49000549316406
2023-01-10 14:01:28,2023-01-09,CCF,Chase Corp,Chase Adam,"Pres, CEO",S - Sale,90.42,"-1,500","332,591",0%,"-$135,630",89.9800033569336,96.73999786376952
2023-01-19 14:57:08,2023-01-17,SMG,Scotts Miracle-Gro Co,Hagedorn James,"COB, CEO, 10%",S - Sale,60.77,"-50,000","1,712,876",-3%,"-$3,038,563",62.16999816894531,82.47000122070312
2023-01-31 16:45:14,2023-01-30,TFIN,"Triumph Financial, Inc.",Anderson Charles A,Dir,P - Purchase,54.89,"+3,650","129,981",+3%,"+$200,349",54.63999938964844,60.84999847412109
2023-01-30 17:18:28,2023-01-26,APO,"Apollo Global Management, Inc.",Suydam John J,GC,S - Sale,70.5,"-66,666","370,196",-15%,"-$4,699,953",70.43000030517578,70.87000274658203
2023-01-31 14:31:16,2023-01-27,RRBI,Red River Bancshares Inc,Salazar Tammi R.,See Remarks,S - Sale,51.0,"-1,140","69,895",-2%,"-$58,140",50.970001220703125,49.45000076293945
2023-01-25 16:14:36,2023-01-23,APLS,"Apellis Pharmaceuticals, Inc.",Eisele Jeffrey,Chief Development Officer,S - Sale,51.58,"-4,479","47,718",-9%,"-$231,027",50.61000061035156,58.5
2023-01-09 17:24:44,2023-01-06,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,121.23,"-8,614","499,612",-2%,"-$1,044,311",121.27999877929688,169.3000030517578
2023-01-11 16:30:01,2023-01-10,HEI,Heico Corp,Schwitter Frank J,Dir,P - Purchase,157.07,"+1,385","2,928",+90%,"+$217,535",157.42999267578125,174.55999755859375
2023-01-13 17:35:19,2023-01-11,FCFS,"Firstcash Holdings, Inc.",Rippel Douglas Richard,"Dir, 10%",S - Sale,89.76,"-115,102","7,442,638",-2%,"-$10,332,001",89.58000183105469,90.5199966430664
2023-01-06 19:25:49,2023-01-04,GDDY,Godaddy Inc.,Bhutani Amanpal Singh,CEO,S - Sale,74.47,"-1,353","214,186",-1%,"-$100,756",74.86000061035156,84.08000183105469
2023-01-06 09:27:59,2023-01-04,PGR,Progressive Corp/oh/,Griffith Susan Patricia,"Pres, CEO",S - Sale,130.36,"-26,885","549,051",-5%,"-$3,504,729",131.24000549316406,134.97000122070312
2023-01-05 16:45:05,2023-01-03,SIVB,Svb Financial Group,Matthews Beverly Kay,Dir,P - Purchase,232.06,"+1,000","2,374",+73%,"+$232,061",225.22000122070312,313.3800048828125
2023-01-06 17:11:24,2023-01-05,IRDM,Iridium Communications Inc.,Kapalka Timothy,CAO Iridium Satellite LLC,S - Sale,56.0,"-1,216","15,504",-7%,"-$68,096",53.18000030517578,59.650001525878906
2023-01-24 17:27:37,2023-01-23,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,154.06,"-8,614","413,472",-2%,"-$1,327,038",154.5800018310547,165.14999389648438
2023-01-30 18:42:14,2023-01-26,ANET,"Arista Networks, Inc.",Giancarlo Charles H,Dir,S - Sale,125.02,"-2,000","140,499",-1%,"-$250,040",123.98999786376952,135.52999877929688
2023-01-04 16:32:41,2023-01-03,PODD,Insulet Corp,McMillan Wayde D.,"EVP, CFO",S - Sale,286.43,"-1,359","19,995",-6%,"-$389,258",286.3800048828125,290.5299987792969
2023-01-12 10:53:04,2023-01-11,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,2111.43,+21,"360,083",0%,"+$44,340",2067.090087890625,1876.5899658203125
2023-01-13 16:20:36,2023-01-12,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,144.0,"-8,614","465,156",-2%,"-$1,240,433",146.47999572753906,172.22999572753906
2023-01-19 17:04:03,2023-01-17,TWLO,Twilio Inc,Manor Eyal,Chief Product Officer,S - Sale,53.8,-414,"151,156",0%,"-$22,273",55.2599983215332,66.05000305175781
2023-01-31 16:21:47,2023-01-30,HWC,Hancock Whitney Corp,Knight Cecil W. Jr,Chief Banking Officer,S - Sale,50.12,"-6,675","30,240",-18%,"-$334,595",49.88999938964844,49.119998931884766
2023-01-04 16:58:26,2023-01-03,VRSN,Verisign Inc/ca,Indelicarto Thomas C,"EVP, GC, Secretary",S - Sale,206.72,-613,"39,019",-2%,"-$126,719",201.9199981689453,220.72999572753903
2023-01-06 19:03:45,2023-01-06,LOGI,Logitech International S.A.,Arunkundrum Prakash,See Remarks,S - Sale,65.04,"-5,831","63,000",-8%,"-$379,270",66.0,60.630001068115234
2023-01-25 17:45:52,2023-01-23,CDNS,Cadence Design Systems Inc,Nisewaner Karna,"Corporate VP, GC",S - Sale,180.0,"-1,000","15,793",-6%,"-$180,000",183.41000366210935,192.6499938964844
2023-01-05 17:19:02,2023-01-03,LW,"Lamb Weston Holdings, Inc.",Spytek Eryk J,"SVP, GC",S - Sale,88.22,"-19,080","41,312",-32%,"-$1,683,299",87.25,99.5999984741211
2023-01-09 17:38:06,2022-12-30,ED,Consolidated Edison Inc,Miller Joseph,"VP, Controller",P - Purchase,95.31,+11,"1,197",+1%,"+$1,035",95.30999755859376,94.91000366210938
2023-01-25 18:30:10,2023-01-23,SWKS,"Skyworks Solutions, Inc.",Durham Karilee A,"SVP, HR",S - Sale,110.0,"-2,716","13,428",-17%,"-$298,760",109.61000061035156,112.48999786376952
2023-01-20 18:08:44,2023-01-18,META,"Meta Platforms, Inc.",Newstead Jennifer,GC,S - Sale,135.71,-342,"24,793",-1%,"-$46,413",133.02000427246094,172.44000244140625
2023-01-17 13:00:40,2023-01-12,PSMT,Pricesmart Inc,Bianchi Ana Luisa,EVP-Chief Merch. Officer,S - Sale,70.59,-101,"22,169",0%,"-$7,129",70.5999984741211,72.30000305175781
2023-01-13 17:01:19,2023-01-11,JBL,Jabil Inc,McCoy Frederic E.,"EVP, CEO, EMS",S - Sale,75.25,"-6,642","110,967",-6%,"-$499,822",75.0,81.62999725341797
2023-01-04 19:16:09,2023-01-03,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,124.6,"-8,614","525,454",-2%,"-$1,073,271",126.5,170.30999755859375
2023-01-27 18:23:51,2023-01-25,META,"Meta Platforms, Inc.",Newstead Jennifer,GC,S - Sale,141.4,-342,"24,451",-1%,"-$48,359",141.5,172.0399932861328
2023-01-19 14:36:50,2023-01-05,HURN,Huron Consulting Group Inc.,Roth James H,Dir,S - Sale,68.38,"-16,054","87,572",-15%,"-$1,097,777",68.18000030517578,70.38999938964844
2023-01-31 16:34:44,2023-01-31,AKAM,Akamai Technologies Inc,Joseph Paul C,EVP - Global Sales,S - Sale,87.47,"-1,500","25,306",-6%,"-$131,205",88.94999694824219,73.05000305175781
2023-01-03 19:35:08,2023-01-03,PI,Impinj Inc,Dossett Jeffrey,Chief Revenue Officer,S - Sale,110.81,"-2,000","45,487",-4%,"-$221,620",110.26000213623048,139.11000061035156
2023-01-09 19:03:17,2023-01-06,PLL,Piedmont Lithium Inc.,White Michael D,"EVP, CFO",S - Sale,50.29,-297,"12,903",-2%,"-$14,936",51.68000030517578,68.47000122070312
2023-01-06 16:03:38,2023-01-04,APTV,Aptiv Plc,Clark Kevin P,"COB, CEO",S - Sale,95.58,"-13,330","813,883",-2%,"-$1,274,126",95.87999725341795,118.68000030517578
2023-01-09 17:40:36,2022-12-30,ED,Consolidated Edison Inc,Sanchez Robert,"Pres, CEO, O, R",P - Purchase,95.31,+62,"9,928",+1%,"+$5,928",95.30999755859376,94.91000366210938
2023-01-05 16:52:55,2023-01-03,MPWR,Monolithic Power Systems Inc,Xiao Deming,Pres of MPS Asia Operations,S - Sale,344.96,"-5,528","265,355",-2%,"-$1,906,939",342.95001220703125,457.7699890136719
2023-01-06 17:17:34,2023-01-05,IRDM,Iridium Communications Inc.,Desch Matthew J,CEO,S - Sale,55.95,"-31,641","595,091",-5%,"-$1,770,224",53.18000030517578,59.650001525878906
2023-01-24 17:40:17,2023-01-20,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,78.79,"-40,000","1,710,605",-2%,"-$3,151,658",78.91999816894531,86.72000122070312
2023-01-06 09:21:08,2023-01-04,HURN,Huron Consulting Group Inc.,Zumwalt Debra,Dir,S - Sale,72.61,-282,"23,924",-1%,"-$20,476",70.13999938964844,69.66999816894531
2023-01-20 17:34:11,2023-01-18,MEG,"Montrose Environmental Group, Inc.",Perlman Richard E,Dir,S - Sale,52.72,"-46,514","901,835",-5%,"-$2,452,413",50.150001525878906,52.54999923706055
2023-01-10 16:04:12,2023-01-09,HSY,Hershey Co,Reiman Jason,SVP Chief Supply Chain Officer,S - Sale,224.85,-150,"12,867",-1%,"-$33,728",225.38999938964844,237.1100006103516
2023-01-31 14:38:59,2023-01-27,CFFI,C & F Financial Corp,Cherry Thomas F,"Pres, CEO",S - Sale,58.72,"-1,592","39,997",-4%,"-$93,482",60.0,58.630001068115234
2023-01-05 16:59:41,2023-01-03,EA,Electronic Arts Inc.,Bruzzo Chris,Chief Experience Officer,S - Sale,123.59,"-2,000","15,719",-11%,"-$247,180",122.8000030517578,116.76000213623048
2023-01-20 16:41:32,2022-12-28,CME,Cme Group Inc.,Shepard William R,Dir,P - Purchase,174.5,"+1,601","251,588",+1%,"+$279,346",167.94000244140625,176.77000427246094
2023-01-31 16:35:15,2022-08-24,REG,Regency Centers Corp,Wattles Thomas G,Dir,S - Sale,63.25,"-3,360","59,301",-5%,"-$212,507",63.20000076293945,54.380001068115234
2023-01-05 16:53:28,2023-01-03,MPWR,Monolithic Power Systems Inc,Tseng Saria,"VP, GC",S - Sale,344.96,"-5,528","248,904",-2%,"-$1,906,939",342.95001220703125,457.7699890136719
2023-01-09 17:24:25,2023-01-06,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,121.24,"-8,614","482,384",-2%,"-$1,044,314",121.27999877929688,169.3000030517578
2023-01-17 17:20:38,2023-01-13,SSD,"Simpson Manufacturing Co., Inc.",Magstadt Brian J,CFO,S - Sale,100.0,"-2,500","17,959",-12%,"-$250,000",99.5500030517578,109.73999786376952
2023-01-09 15:32:14,2023-01-05,ACM,Aecom,Battley Todd,Chief Strategy Officer,S - Sale,83.96,"-2,800","16,295",-15%,"-$235,088",81.19999694824219,87.63999938964844
2023-01-19 17:44:49,2023-01-17,KRYS,"Krystal Biotech, Inc.",Krishnan Suma,"Pres, R, D, 10%",S - Sale,80.79,"-50,000","3,555,951",-1%,"-$4,039,744",80.70999908447266,73.51000213623047
2023-01-30 14:08:05,2023-01-27,GPI,Group 1 Automotive Inc,Burman Darryl M,"SVP, GC",S - Sale,205.5,"-2,500","19,945",-11%,"-$513,750",206.94000244140625,221.0399932861328
2023-01-11 19:28:43,2023-01-09,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,75.79,"-40,000","1,856,105",-2%,"-$3,031,612",74.83000183105469,85.94999694824219
2023-01-03 18:42:40,2022-12-29,KRYS,"Krystal Biotech, Inc.",Krishnan Krish S,"Pres, CEO, 10%",S - Sale,80.34,"-19,422","3,613,637",-1%,"-$1,560,411",79.9000015258789,84.22000122070312
2023-01-03 10:29:21,2022-12-30,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,2366.15,+21,"359,837",0%,"+$49,689",2344.22998046875,2046.6199951171875
2023-01-03 18:34:37,2023-01-03,ADSK,"Autodesk, Inc.",Rafael Betsy,Dir,S - Sale,190.96,-309,"5,433",-5%,"-$59,007",185.1499938964844,222.19000244140625
2023-01-09 20:21:31,2023-01-05,TW,Tradeweb Markets Inc.,Zucker Scott,Chief Administrative Officer,S - Sale,63.62,"-11,096","24,302",-31%,"-$705,889",63.52000045776367,71.97000122070312
2023-01-06 09:18:27,2023-01-04,PGR,Progressive Corp/oh/,Murphy John Jo,Claims Pres,S - Sale,130.36,"-4,590","43,934",-9%,"-$598,352",131.24000549316406,134.97000122070312
2023-01-09 17:37:04,2022-12-30,ED,Consolidated Edison Inc,Hoglund Robert N,"SVP, CFO",P - Purchase,95.31,+133,"44,050",0%,"+$12,721",95.30999755859376,94.91000366210938
2023-01-27 16:09:58,2023-01-26,CALM,Cal-Maine Foods Inc,Hughes Letitia Callender,Dir,S - Sale,54.7,"-1,180","42,727",-3%,"-$64,546",54.790000915527344,58.38999938964844
2023-01-18 16:28:00,2023-01-17,EME,"Emcor Group, Inc.",Mauricio Maxine Lum,"EVP, GC",S - Sale,149.62,"-2,500","26,478",-9%,"-$374,050",148.39999389648438,148.63999938964844
2023-01-11 16:45:30,2023-01-10,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,129.04,"-8,614","482,384",-2%,"-$1,111,535",132.16000366210938,175.64999389648438
2023-01-06 16:00:44,2023-01-04,INCY,Incyte Corp,Stein Steven H,"EVP, Chief Medical Officer",S - Sale,79.78,"-28,399","109,021",-21%,"-$2,265,672",79.08000183105469,84.48999786376953
2023-01-18 21:02:00,2023-01-17,PSMT,Pricesmart Inc,Von Chong Jesus,EVP-Foods Merchandising,S - Sale,70.41,"-1,000","25,134",-4%,"-$70,411",70.66000366210938,73.26000213623047
2023-01-13 17:01:25,2023-01-12,JBL,Jabil Inc,Sansone Thomas A,Dir,S - Sale,75.75,"-40,000","1,436,245",-3%,"-$3,030,035",76.06999969482422,82.6500015258789
2023-01-13 16:08:40,2023-01-11,AKAM,Akamai Technologies Inc,Leighton F Thomson,CEO,P - Purchase,88.44,+850,"2,354,152",0%,"+$75,175",88.7300033569336,85.70999908447266
2023-01-09 17:38:33,2022-12-30,ED,Consolidated Edison Inc,Nachmias Stuart,"Pres, CEO CET",P - Purchase,95.31,+19,"1,363",+1%,"+$1,840",95.30999755859376,94.91000366210938
2023-01-31 18:48:38,2023-01-30,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,158.42,"-8,614","370,402",-2%,"-$1,364,607",156.94000244140625,164.3300018310547
2023-01-11 16:30:28,2023-01-10,HEI,Heico Corp,Mendelson Victor H,Co-Pres,P - Purchase,157.07,"+1,383","2,701,695",0%,"+$217,221",157.42999267578125,174.55999755859375
2023-01-05 17:10:15,2023-01-03,MTSI,"Macom Technology Solutions Holdings, Inc.",Dennehy Robert,"SVP, Operations",S - Sale,64.07,"-1,404","76,962",-2%,"-$89,954",61.56999969482422,68.52999877929688
